Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771723790	233	0	0	0	0	180764	344548	0	1752656	7015135	0	32880	0	553406	2997	871534	1169	13	999	8	35
1771723791	234	0	0	0	0	179396	490540	0	2092544	7028321	0	33024	0	553981	3006	871534	1169	13	1009	10	42
1771723792	235	0	0	0	0	177832	338564	0	1724544	7041507	0	33162	0	554828	3016	872124	1172	13	1009	8	33
1771723793	236	0	0	0	0	181270	345448	0	1771000	7054693	0	33306	0	556570	3028	872804	1176	13	1013	8	37
1771723794	237	0	0	0	0	175173	622100	0	2353944	7067879	0	33444	0	560999	3041	873355	1180	13	1023	12	43
1771723795	238	0	0	0	0	179860	491924	0	2070884	7081065	0	33586	0	561503	3050	873355	1180	13	1025	10	39
1771723796	239	0	0	0	0	180047	641752	0	2393016	7094251	0	33726	0	561783	3055	873355	1180	14	1030	12	43
1771723797	240	0	0	0	0	180363	493624	0	2073812	7107437	0	33868	0	563169	3061	873355	1180	14	1033	10	39
1771723798	241	0	0	0	0	180747	344372	0	1736264	7120623	0	34006	0	564552	3066	873355	1180	14	1033	8	33
1771723799	242	0	0	0	0	181827	498048	0	2082596	7133809	0	34148	0	568451	3085	880061	1191	14	1039	10	39
1771723800	243	0	0	0	0	179872	492144	0	2070884	7146995	0	34288	0	569516	3093	880530	1196	14	1044	10	39
1771723801	244	0	0	0	0	177914	486296	0	2059160	7160181	0	34428	0	570621	3097	880530	1196	14	1047	10	39
1771723802	245	0	0	0	0	180784	344564	0	1769048	7173367	0	34568	0	571691	3103	880530	1196	14	1051	8	37
1771723803	246	0	0	0	0	180844	494936	0	2076740	7186553	0	34708	0	575681	3125	881210	1200	14	1058	10	39
1771723804	247	0	0	0	0	183883	656780	0	2391480	7199739	0	34848	0	581116	3145	882027	1206	14	1060	12	39
1771723805	248	0	0	0	0	176921	483192	0	2053304	7212925	0	34988	0	583863	3168	883618	1218	14	1065	10	39
1771723806	249	0	0	0	0	181335	496584	0	2079668	7226111	0	35130	0	584702	3177	886848	1224	14	1068	10	39
1771723807	250	0	0	0	0	177872	486084	0	2034572	7239297	0	35268	0	585650	3183	886848	1224	14	1070	10	36
1771723808	251	0	0	0	0	177351	337724	0	1738984	7252483	0	35412	0	586334	3192	887020	1226	14	1074	8	35
1771723809	252	0	0	0	0	182339	499456	0	2110112	7265669	0	35552	0	586836	3199	887020	1226	14	1082	10	42
1771723810	253	0	0	0	0	180840	495072	0	2076740	7278855	0	35692	0	587284	3207	887082	1227	14	1085	10	39
1771723811	254	0	0	0	0	181818	497996	0	2082596	7292041	0	35834	0	587732	3215	887082	1227	14	1088	10	39
1771723812	255	0	0	0	0	186238	511212	0	2133560	7305227	0	35976	0	588095	3220	887082	1227	15	1096	10	42
1771723813	256	0	0	0	0	177939	486312	0	2083748	7318413	0	36114	0	590224	3237	888004	1233	15	1102	10	42
1771723814	257	0	0	0	0	178571	635860	0	2381288	7331599	0	36258	0	594031	3248	888563	1236	15	1106	12	43
1771723815	258	0	0	0	0	178402	487772	0	2062088	7344785	0	36398	0	595269	3262	889461	1242	15	1108	10	39
1771723816	259	0	0	0	0	181259	345536	0	1754608	7357971	0	36540	0	595831	3269	889717	1244	15	1109	8	35
1771723817	260	0	0	0	0	179377	490544	0	2067956	7371157	0	36682	0	596055	3273	889717	1244	15	1116	10	39
1771723818	261	0	0	0	0	180280	343552	0	1750704	7384343	0	36824	0	597962	3283	889717	1244	15	1118	8	35
1771723819	262	0	0	0	0	181355	496552	0	2104256	7397529	0	36966	0	598636	3288	889717	1244	15	1126	10	42
1771723820	263	0	0	0	0	181816	498016	0	2082596	7410715	0	37106	0	599827	3296	889889	1246	15	1130	10	39
1771723821	264	0	0	0	0	175968	480448	0	2047448	7423901	0	37248	0	601286	3303	890233	1250	15	1133	10	39
1771723822	265	0	0	0	0	180269	343520	0	1734312	7437087	0	37390	0	601745	3310	890233	1250	15	1133	8	33
1771723823	266	0	0	0	0	182306	499464	0	2085524	7450273	0	37530	0	602925	3323	891038	1255	15	1141	10	39
1771723824	267	0	0	0	0	179868	492172	0	2070884	7463459	0	37670	0	607099	3335	891597	1258	15	1147	10	39
1771723825	268	0	0	0	0	178401	487704	0	2062088	7476645	0	37814	0	607277	3338	891683	1259	15	1152	10	39
1771723826	269	0	0	0	0	178890	489252	0	2065016	7489831	0	37952	0	607784	3345	891925	1261	15	1155	10	39
1771723827	270	0	0	0	0	179057	637560	0	2385192	7503017	0	38094	0	608478	3352	892095	1262	16	1163	12	43
1771723828	271	0	0	0	0	179407	490584	0	2092544	7516203	0	38236	0	608870	3359	892265	1263	16	1168	10	42
1771723829	272	0	0	0	0	180497	643456	0	2364136	7529389	0	38376	0	610088	3368	892351	1264	16	1168	12	39
1771723830	273	0	0	0	0	180342	493444	0	2073812	7542575	0	38518	0	614686	3392	899530	1280	16	1173	10	39
1771723831	274	0	0	0	0	182317	499304	0	2110112	7555761	0	38660	0	615168	3393	899530	1280	16	1178	10	42
1771723832	275	0	0	0	0	185231	508184	0	2103104	7568947	0	38802	0	615971	3398	899530	1280	16	1182	10	39
1771723833	276	0	0	0	0	183471	655364	0	2420360	7582133	0	38944	0	617718	3416	900452	1286	16	1190	12	43
1771723834	277	0	0	0	0	178847	489052	0	2040428	7595319	0	39084	0	618064	3422	900800	1287	16	1190	10	36
1771723835	278	0	0	0	0	177356	337736	0	1738984	7608505	0	39228	0	622134	3437	901336	1293	16	1191	8	35
1771723836	279	0	0	0	0	179899	492180	0	2095472	7621691	0	39366	0	633393	3464	904934	1310	16	1201	10	42
1771723837	280	0	0	0	0	177417	484776	0	2056232	7634877	0	39510	0	633505	3466	904934	1310	16	1202	10	39
1771723838	281	0	0	0	0	179832	491952	0	2046296	7648063	0	39648	0	634047	3474	904934	1310	16	1205	10	36
1771723839	282	0	0	0	0	180853	495096	0	2076740	7661249	0	39790	0	647140	3525	918849	1350	16	1209	10	39
1771723840	283	0	0	0	0	180533	643576	0	2396920	7674435	0	39932	0	649270	3538	919255	1355	16	1217	12	43
1771723841	284	0	0	0	0	178410	487684	0	2062088	7687621	0	40072	0	650438	3545	919255	1355	16	1219	10	39
1771723842	285	0	0	0	0	178605	635632	0	2414072	7700807	0	40214	0	651254	3550	919255	1355	16	1228	12	47
1771723843	286	0	0	0	0	178404	487764	0	2062088	7713993	0	40356	0	652083	3553	919255	1355	17	1228	10	39
1771723844	287	0	0	0	0	178395	487788	0	2062088	7727179	0	40498	0	653630	3567	920041	1360	17	1231	10	39
1771723845	288	0	0	0	0	176178	626104	0	2394552	7740365	0	40638	0	657561	3580	920706	1364	17	1242	12	47
1771723846	289	0	0	0	0	178401	487920	0	2062088	7753551	0	40782	0	659409	3603	920706	1364	17	1242	10	39
1771723847	290	0	0	0	0	180867	495076	0	2101328	7766737	0	40920	0	661777	3622	922862	1372	17	1247	10	42
1771723848	291	0	0	0	0	179339	490520	0	2043368	7779923	0	41064	0	662312	3626	922862	1372	17	1256	10	36
1771723849	292	0	0	0	0	177933	486348	0	2083748	7793109	0	41202	0	663547	3641	923875	1381	17	1263	10	42
1771723850	293	0	0	0	0	178388	487748	0	2062088	7806295	0	41346	0	739685	3723	935120	1422	17	1267	10	39
1771723851	294	0	0	0	0	182973	653176	0	2416456	7819481	0	41484	0	743051	3741	942056	1435	17	1274	12	43
1771723852	295	0	0	0	0	179063	637784	0	2385192	7832667	0	41626	0	745635	3755	942721	1442	17	1280	12	43
1771723853	296	0	0	0	0	184259	505256	0	2097248	7845853	0	41768	0	747561	3766	943049	1445	17	1282	10	39
1771723854	297	0	0	0	0	181531	647548	0	2404728	7859039	0	41908	0	749196	3780	943835	1450	17	1288	12	43
1771723855	298	0	0	0	0	181537	647316	0	2437512	7872225	0	42050	0	754521	3806	944652	1456	17	1302	12	47
1771723856	299	0	0	0	0	183275	502232	0	2091392	7885411	0	42192	0	755723	3814	944652	1456	17	1304	10	39
1771723857	300	0	0	0	0	180533	643432	0	2396920	7898597	0	42334	0	756541	3822	944652	1456	17	1312	12	43
1771723858	301	0	0	0	0	180849	495092	0	2076740	7911783	0	42474	0	757220	3826	944652	1456	17	1314	10	39
1771723859	302	0	0	0	0	182802	500936	0	2088464	7924969	0	42616	0	759293	3836	944776	1458	18	1317	10	39
1771723860	303	0	0	0	0	176451	482064	0	2050376	7938155	0	42758	0	763783	3859	951735	1471	18	1322	10	39
1771723861	304	0	0	0	0	185232	508252	0	2103104	7951341	0	42898	0	764843	3866	951735	1471	18	1327	10	39
1771723862	305	0	0	0	0	180547	643684	0	2396920	7964527	0	43040	0	765903	3872	951735	1471	18	1332	12	43
1771723863	306	0	0	0	0	180347	493448	0	2073812	7977713	0	43182	0	766860	3878	951735	1471	18	1335	10	39
1771723864	307	0	0	0	0	178910	489228	0	2089604	7990899	0	43322	0	768587	3888	952415	1475	18	1340	10	42
1771723865	308	0	0	0	0	177421	484824	0	2056232	8004085	0	43466	0	773889	3905	953060	1479	18	1344	10	39
1771723866	309	0	0	0	0	182719	348448	0	1760472	8017271	0	43604	0	774169	3910	953060	1479	18	1346	8	35
1771723867	310	0	0	0	0	181025	645364	0	2400824	8030457	0	43746	0	778800	3921	953302	1481	18	1354	12	43
1771723868	311	0	0	0	0	178517	635584	0	2348504	8043643	0	43888	0	779218	3928	953302	1481	18	1356	12	39
1771723869	312	0	0	0	0	174504	476196	0	2038652	8056829	0	44028	0	780112	3933	953302	1481	18	1358	10	39
1771723870	313	0	0	0	0	177435	484772	0	2056232	8070015	0	44170	0	781001	3938	953642	1483	18	1363	10	39
1771723871	314	0	0	0	0	178331	339688	0	1742888	8083201	0	44312	0	781225	3942	953642	1483	18	1365	8	35
1771723872	315	0	0	0	0	181346	496408	0	2104256	8096387	0	44454	0	781532	3946	953642	1483	18	1374	10	42
1771723873	316	0	0	0	0	177362	337672	0	1738984	8109573	0	44596	0	783623	3959	953884	1485	18	1375	8	35
1771723874	317	0	0	0	0	179863	492080	0	2070884	8122759	0	44736	0	785368	3966	954232	1486	19	1380	10	39
1771723875	318	0	0	0	0	180783	344560	0	1769048	8135945	0	44878	0	792521	3993	955123	1492	19	1384	8	37
1771723876	319	0	0	0	0	180051	641660	0	2393016	8149131	0	45018	0	794479	4004	955679	1495	19	1394	12	43
1771723877	320	0	0	0	0	180841	495088	0	2076740	8162317	0	45158	0	794888	4006	955679	1495	19	1394	10	39
1771723878	321	0	0	0	0	181506	647552	0	2404728	8175503	0	45300	0	795224	4012	955679	1495	19	1401	12	43
1771723879	322	0	0	0	0	181847	498052	0	2107184	8188689	0	45438	0	798843	4021	955679	1495	19	1404	10	42
1771723880	323	0	0	0	0	178575	635872	0	2381288	8201875	0	45582	0	800300	4030	955765	1496	19	1410	12	43
1771723881	324	0	0	0	0	176450	481832	0	2050376	8215061	0	45722	0	801282	4037	955765	1496	19	1413	10	39
1771723882	325	0	0	0	0	181810	498004	0	2082596	8228247	0	45862	0	802700	4043	955765	1496	19	1416	10	39
1771723883	326	0	0	0	0	219776	1177984	0	3561056	8241433	0	46006	0	803461	4049	955765	1496	19	1434	16	57
1771723884	327	0	0	0	0	194758	229052	0	1961044	8254619	0	46144	0	805102	4059	956199	1498	19	1439	14	82
1771723885	328	0	0	0	0	280770	2220576	0	5744276	8274398	0	46376	0	810035	4075	957152	1505	19	1459	20	71
1771723886	329	0	0	0	0	148458	177184	0	1973476	8274398	0	46376	0	812158	4088	957664	1509	20	1472	13	78
1771723887	330	0	0	0	0	598759	2700916	0	6569984	8300770	0	46658	0	813195	4099	957968	1512	20	1482	16	51
1771723888	331	0	0	0	0	353155	689244	0	2458504	8300770	0	46658	0	813363	4102	957968	1512	20	1491	9	38
1771723889	332	0	0	0	0	260009	1647516	0	4588416	8320549	0	46852	0	814225	4111	957968	1512	20	1512	18	69
1771723890	333	0	0	0	0	372955	1413216	0	3968760	8333735	0	46994	0	817502	4130	965142	1528	20	1521	12	47
1771723891	334	0	0	0	0	98293	381404	0	1955184	8346921	0	47134	0	817670	4133	965142	1528	20	1531	10	53
1771723892	335	0	0	0	0	271784	1729720	0	4809840	8360107	0	47278	0	818214	4142	965228	1529	21	1542	18	76
1771723893	336	0	0	0	0	180843	495100	0	2076740	8373293	0	47416	0	819288	4154	966185	1536	21	1550	10	39
1771723894	337	0	0	0	0	182337	499496	0	2110112	8386479	0	47560	0	820915	4168	969587	1544	21	1555	10	42
1771723895	338	0	0	0	0	180543	643684	0	2396920	8399665	0	47700	0	823256	4181	970382	1549	21	1561	12	43
1771723896	339	0	0	0	0	184251	505352	0	2097248	8412851	0	47842	0	827589	4192	970941	1552	21	1561	10	39
1771723897	340	0	0	0	0	178888	489212	0	2065016	8426037	0	47982	0	827757	4195	970941	1552	21	1566	10	39
1771723898	341	0	0	0	0	181338	496540	0	2079668	8439223	0	48126	0	828718	4207	971199	1555	21	1571	10	39
1771723899	342	0	0	0	0	185397	662936	0	2435976	8452409	0	48266	0	834910	4227	974581	1562	21	1576	12	43
1771723900	343	0	0	0	0	179868	492132	0	2070884	8465595	0	48406	0	836586	4237	974667	1563	21	1579	10	39
1771723901	344	0	0	0	0	177393	484672	0	2031644	8478781	0	48550	0	837871	4248	975410	1569	21	1580	10	36
1771723902	345	0	0	0	0	180846	495096	0	2076740	8491967	0	48688	0	838687	4255	975410	1569	21	1586	10	39
1771723903	346	0	0	0	0	183681	350356	0	1747984	8505153	0	48830	0	840268	4261	975410	1569	21	1586	8	33
1771723904	347	0	0	0	0	180587	643732	0	2429704	8518339	0	48972	0	841460	4268	975750	1571	21	1598	12	47
1771723905	348	0	0	0	0	179071	637784	0	2385192	8531525	0	49110	0	845353	4289	976430	1575	21	1601	12	43
1771723906	349	0	0	0	0	179370	490660	0	2067956	8544711	0	49254	0	852001	4307	976989	1578	21	1602	10	39
1771723907	350	0	0	0	0	176163	626108	0	2394552	8557897	0	49392	0	853119	4311	976989	1578	21	1612	12	47
1771723908	351	0	0	0	0	178403	487728	0	2062088	8571083	0	49536	0	854202	4320	977317	1581	22	1615	10	39
1771723909	352	0	0	0	0	180345	493616	0	2073812	8584269	0	49676	0	854905	4327	977317	1581	22	1620	10	39
1771723910	353	0	0	0	0	180055	641496	0	2393016	8597455	0	49816	0	855663	4334	977403	1582	22	1627	12	43
1771723911	354	0	0	0	0	178848	489048	0	2040428	8610641	0	49958	0	857126	4338	977403	1582	22	1627	10	36
1771723912	355	0	0	0	0	182724	348484	0	1760472	8623827	0	50098	0	858257	4343	977403	1582	22	1629	8	35
1771723913	356	0	0	0	0	176884	336772	0	1753424	8637013	0	50238	0	858425	4346	977403	1582	22	1635	8	37
1771723914	357	0	0	0	0	178880	489040	0	2065016	8650199	0	50378	0	859089	4354	977766	1585	22	1640	10	39
1771723915	358	0	0	0	0	180814	494880	0	2052152	8663385	0	50518	0	861454	4367	978446	1589	22	1642	10	36
1771723916	359	0	0	0	0	182265	499192	0	2060936	8676571	0	50660	0	865551	4377	979005	1592	22	1645	10	36
1771723917	360	0	0	0	0	179064	637740	0	2385192	8689757	0	50798	0	867312	4384	979005	1592	22	1653	12	43
1771723918	361	0	0	0	0	178899	489156	0	2065016	8702943	0	50940	0	868239	4387	979005	1592	22	1656	10	39
1771723919	362	0	0	0	0	184746	506820	0	2100176	8716129	0	51080	0	869557	4390	979005	1592	22	1658	10	39
1771723920	363	0	0	0	0	182304	499504	0	2085524	8729315	0	51222	0	871210	4399	982147	1595	22	1663	10	39
1771723921	364	0	0	0	0	179382	490684	0	2067956	8742501	0	51362	0	874288	4416	986182	1608	22	1666	10	39
1771723922	365	0	0	0	0	181809	497952	0	2082596	8755687	0	51502	0	876956	4426	986182	1608	22	1671	10	39
1771723923	366	0	0	0	0	179841	492020	0	2046296	8768873	0	51644	0	877234	4429	986182	1608	22	1674	10	36
1771723924	367	0	0	0	0	182303	499456	0	2085524	8782059	0	51786	0	878263	4433	986182	1608	23	1678	10	39
1771723925	368	0	0	0	0	173213	614272	0	2338328	8795245	0	51924	0	880287	4444	986530	1609	23	1685	12	43
1771723926	369	0	0	0	0	182718	348452	0	1760472	8808431	0	52066	0	881443	4455	987210	1613	23	1685	8	35
1771723927	370	0	0	0	0	177438	484780	0	2080820	8821617	0	52208	0	885072	4463	987421	1615	23	1693	10	42
1771723928	371	0	0	0	0	179379	490716	0	2067956	8834803	0	52348	0	887366	4473	987663	1617	23	1697	10	39
1771723929	372	0	0	0	0	180846	495012	0	2076740	8847989	0	52488	0	887534	4476	987663	1617	23	1700	10	39
1771723930	373	0	0	0	0	185720	509520	0	2106032	8861175	0	52630	0	888453	4484	988191	1621	23	1705	10	39
1771723931	374	0	0	0	0	182505	651204	0	2445320	8874361	0	52772	0	891319	4504	988611	1627	23	1716	12	47
1771723932	375	0	0	0	0	181268	345516	0	1771000	8887547	0	52912	0	893147	4516	988735	1629	23	1725	8	37
1771723933	376	0	0	0	0	176931	483396	0	2053304	8900733	0	53052	0	894560	4523	989075	1631	23	1731	10	39
1771723934	377	0	0	0	0	179880	492168	0	2070884	8913919	0	53194	0	896439	4534	989317	1633	23	1734	10	39
1771723935	378	0	0	0	0	181023	645656	0	2400824	8927105	0	53334	0	897271	4541	989317	1633	23	1742	12	43
1771723936	379	0	0	0	0	179414	490680	0	2092544	8940291	0	53476	0	901143	4564	990902	1643	23	1744	10	42
1771723937	380	0	0	0	0	176931	483384	0	2053304	8953477	0	53614	0	905658	4584	991575	1647	23	1748	10	39
1771723938	381	0	0	0	0	179567	639712	0	2389112	8966663	0	53758	0	909073	4600	991917	1650	23	1756	12	43
1771723939	382	0	0	0	0	180350	493564	0	2073812	8979849	0	53898	0	910870	4614	993083	1661	24	1756	10	39
1771723940	383	0	0	0	0	177362	337624	0	1755376	8993035	0	54040	0	911603	4623	993655	1667	24	1760	8	37
1771723941	384	0	0	0	0	177874	486072	0	2034572	9006221	0	54180	0	911793	4626	993875	1669	24	1763	10	36
1771723942	385	0	0	0	0	178348	339716	0	1759280	9019407	0	54324	0	912939	4635	993989	1670	24	1768	8	37
1771723943	386	0	0	0	0	182334	499524	0	2110112	9032593	0	54464	0	914974	4646	994189	1672	24	1777	10	42
1771723944	387	0	0	0	0	182268	499316	0	2060936	9045779	0	54606	0	915880	4653	994303	1673	24	1777	10	36
1771723945	388	0	0	0	0	185147	353280	0	1753840	9058965	0	54748	0	917040	4666	994617	1676	24	1779	8	33
1771723946	389	0	0	0	0	182535	651716	0	2445320	9072151	0	54890	0	918944	4678	995553	1682	24	1792	12	47
1771723947	390	0	0	0	0	181340	496452	0	2079668	9085337	0	55032	0	923039	4692	996282	1686	24	1792	10	39
1771723948	391	0	0	0	0	181822	498016	0	2082596	9098523	0	55172	0	927724	4731	1007339	1710	24	1795	10	39
1771723949	392	0	0	0	0	179863	492024	0	2070884	9111709	0	55314	0	931113	4752	1010931	1717	24	1798	10	39
1771723950	393	0	0	0	0	175959	480368	0	2047448	9124895	0	55454	0	931648	4756	1010931	1717	24	1803	10	39
1771723951	394	0	0	0	0	176967	483360	0	2077892	9138081	0	55594	0	934904	4776	1018108	1733	24	1811	10	42
1771723952	395	0	0	0	0	182236	347488	0	1758512	9151267	0	55736	0	935557	4780	1018108	1733	24	1811	8	35
1771723953	396	0	0	0	0	182316	499644	0	2085524	9164453	0	55876	0	937583	4789	1018108	1733	24	1817	10	39
1771723954	397	0	0	0	0	181340	496568	0	2079668	9177639	0	56018	0	939867	4800	1018350	1735	24	1820	10	39
1771723955	398	0	0	0	0	176450	481724	0	2050376	9190825	0	56160	0	940360	4808	1018465	1736	25	1825	10	39
1771723956	399	0	0	0	0	175964	480380	0	2047448	9204011	0	56300	0	942190	4822	1019231	1741	25	1830	10	39
1771723957	400	0	0	0	0	181349	496396	0	2104256	9217197	0	56444	0	947359	4835	1019790	1744	25	1835	10	42
1771723958	401	0	0	0	0	180353	493596	0	2073812	9230383	0	56584	0	947669	4840	1019790	1744	25	1839	10	39
1771723959	402	0	0	0	0	114456	378560	0	1916008	9243569	0	56724	0	953656	4867	1032856	1759	25	1849	9	48
1771723960	403	0	0	0	0	259485	1643640	0	4524184	9256755	0	56866	0	955473	4878	1033067	1761	25	1861	18	62
1771723961	404	0	0	0	0	298597	1917148	0	5128452	9276534	0	57058	0	955641	4881	1033067	1761	25	1867	17	68
1771723962	405	0	0	0	0	181317	209596	0	1883632	9283127	0	57148	0	956033	4888	1033067	1761	25	1890	12	77
1771723963	406	0	0	0	0	372087	1557528	0	4687316	9302906	0	57376	0	956201	4891	1033067	1761	26	1912	18	76
1771723964	407	0	0	0	0	597930	3398460	0	8002904	9309499	0	57428	0	957976	4905	1033798	1767	26	1920	21	59
1771723965	408	0	0	0	0	230915	1442700	0	4350360	9316092	0	57482	0	959822	4912	1033798	1767	26	1928	19	91
1771723966	409	0	0	0	0	268016	1939280	0	5276680	9335871	0	57712	0	960954	4922	1034146	1768	26	1945	20	83
1771723967	410	0	0	0	0	229072	1428784	0	4437776	9349057	0	57855	0	965461	4938	1035037	1774	26	1957	18	104
1771723968	411	0	0	0	0	343861	670568	0	2421392	9362243	0	57994	0	965715	4942	1035037	1774	26	1960	8	37
1771723969	412	0	0	0	0	186235	511004	0	2133560	9375429	0	58139	0	966211	4949	1035279	1776	26	1969	10	42
1771723970	413	0	0	0	0	183774	503856	0	2094320	9388615	0	58277	0	967947	4963	1042238	1781	26	1970	10	39
1771723971	414	0	0	0	0	183777	503800	0	2094320	9401801	0	58419	0	968171	4967	1042238	1781	26	1975	10	39
1771723972	415	0	0	0	0	178328	339680	0	1742888	9414987	0	58561	0	968534	4972	1042238	1781	27	1976	8	35
1771723973	416	0	0	0	0	176932	483360	0	2053304	9428173	0	58699	0	968870	4978	1042238	1781	27	1983	10	39
1771723974	417	0	0	0	0	180276	343536	0	1750704	9441359	0	58843	0	969995	4992	1042604	1785	27	1986	8	35
1771723975	418	0	0	0	0	181748	346528	0	1756560	9454545	0	58981	0	970677	4998	1042604	1785	27	1989	8	35
1771723976	419	0	0	0	0	182744	348488	0	1776864	9467731	0	59123	0	973015	5012	1042776	1787	27	1995	8	37
1771723977	420	0	0	0	0	180849	495032	0	2076740	9480917	0	59263	0	974972	5029	1043804	1792	27	2001	10	39
1771723978	421	0	0	0	0	181333	496380	0	2079668	9494103	0	59405	0	978759	5040	1044015	1794	27	2004	10	39
1771723979	422	0	0	0	0	177390	484672	0	2031644	9507289	0	59545	0	981886	5050	1044015	1794	27	2007	10	36
1771723980	423	0	0	0	0	179383	490708	0	2067956	9520475	0	59687	0	983054	5054	1044015	1794	27	2011	10	39
1771723981	424	0	0	0	0	182973	653328	0	2416456	9533661	0	59827	0	989444	5080	1051285	1811	27	2018	12	43
1771723982	425	0	0	0	0	177450	484992	0	2080820	9546847	0	59971	0	990407	5086	1051285	1811	27	2023	10	42
1771723983	426	0	0	0	0	180551	643544	0	2396920	9560033	0	60111	0	990740	5089	1051285	1811	27	2027	12	43
1771723984	427	0	0	0	0	180354	493556	0	2073812	9573219	0	60253	0	991432	5101	1051457	1813	27	2030	10	39
1771723985	428	0	0	0	0	179378	490652	0	2067956	9586405	0	60395	0	991824	5108	1051457	1813	27	2033	10	39
1771723986	429	0	0	0	0	177824	338608	0	1724544	9599591	0	60535	0	992216	5115	1051457	1813	27	2034	8	33
1771723987	430	0	0	0	0	181236	345436	0	1738216	9612777	0	60679	0	995405	5138	1052137	1817	27	2038	8	33
1771723988	431	0	0	0	0	181033	645408	0	2400824	9625963	0	60817	0	1000061	5151	1052696	1820	28	2045	12	43
1771723989	432	0	0	0	0	181820	497948	0	2082596	9639149	0	60959	0	1000943	5157	1052782	1821	28	2048	10	39
1771723990	433	0	0	0	0	182305	499332	0	2085524	9652335	0	61101	0	1001495	5165	1053024	1823	28	2053	10	39
1771723991	434	0	0	0	0	180834	495056	0	2076740	9665521	0	61239	0	1001831	5171	1053024	1823	28	2056	10	39
1771723992	435	0	0	0	0	179376	490712	0	2067956	9678707	0	61383	0	1002314	5177	1053024	1823	28	2061	10	39
1771723993	436	0	0	0	0	177912	486444	0	2059160	9691893	0	61521	0	1002538	5181	1053024	1823	28	2064	10	39
1771723994	437	0	0	0	0	182306	499288	0	2085524	9705079	0	61665	0	1009874	5212	1061854	1855	28	2069	10	39
1771723995	438	0	0	0	0	182007	649556	0	2408632	9718265	0	61803	0	1013412	5227	1064667	1861	28	2076	12	43
1771723996	439	0	0	0	0	179789	342536	0	1732360	9731451	0	61945	0	1014607	5239	1065344	1865	28	2076	8	33
1771723997	440	0	0	0	0	178898	489176	0	2065016	9744637	0	62085	0	1018084	5261	1065903	1868	28	2081	10	39
1771723998	441	0	0	0	0	179858	492116	0	2070884	9757823	0	62225	0	1024374	5278	1066462	1871	28	2084	10	39
1771723999	442	0	0	0	0	180810	494824	0	2052152	9771009	0	62365	0	1025030	5285	1066462	1871	28	2086	10	36
1771724000	443	0	0	0	0	177378	484468	0	2031644	9784195	0	62507	0	1025780	5295	1066764	1874	28	2090	10	36
1771724001	444	0	0	0	0	181529	647352	0	2437512	9797381	0	62647	0	1028125	5309	1066948	1876	28	2098	12	47
1771724002	445	0	0	0	0	179549	639644	0	2389112	9810567	0	62789	0	1029115	5322	1067144	1878	28	2102	12	43
1771724003	446	0	0	0	0	178888	489072	0	2065016	9823753	0	62929	0	1029525	5328	1067242	1879	28	2105	10	39
